-0.566619,0.0504272,0.800442,
-0.564647,0.0504472,0.800759,
-0.562616,0.050462,0.800994,
-0.560418,0.050462,0.800994,
-0.558051,0.0504466,0.800749,
-0.555077,0.0503761,0.799629,
-0.550711,0.0501781,0.796487,
-0.547272,0.0500634,0.794666,
-0.546153,0.0501608,0.796212,
-0.544471,0.0502072,0.796948,
-0.541266,0.0501127,0.79545,
-0.538911,0.0500967,0.795195,
-0.537078,0.0501292,0.795711,
-0.534895,0.0501292,0.795711,
-0.533252,0.05018,0.796517,
-0.52986,0.050066,0.794707,
-0.527807,0.0500779,0.794897,
-0.525275,0.0500445,0.794367,
-0.523827,0.0501144,0.795476,
-0.521353,0.0500864,0.795031,
-0.519219,0.0500909,0.795103,
-0.516696,0.0500577,0.794576,
-0.514974,0.0501023,0.795284,
-0.513345,0.0501563,0.796141,
-0.510605,0.0501017,0.795275,
-0.508424,0.0501017,0.795275,
-0.505903,0.0500681,0.794741,
-0.488093,0.0500303,0.794141,
-0.486433,0.0500837,0.794988,
-0.483519,0.0500078,0.793785,
-0.442114,0.050004,0.793724,
-0.320465,0.0500474,0.794412,
-0.316306,0.0500789,0.794912,
-0.257157,0.0500255,0.794065,
-0.128581,0.0500014,0.793682,
-0.115588,0.0500317,0.794163,
-0.0872637,0.0500294,0.794127,
-0.0851181,0.0500487,0.794433,
-0.0829123,0.0500326,0.794178,
-0.0414952,0.0500021,0.793693,
-0.00884016,0.0500175,0.793938,
-0.00666717,0.050054,0.794517,
-0.567487,0.0527035,0.801668,
-0.565787,0.05275,0.802375,
-0.563421,0.0527346,0.80214,
-0.561412,0.0527526,0.802414,
-0.559211,0.0527526,0.802414,
-0.556623,0.052716,0.801857,
-0.551988,0.0524844,0.798335,
-0.548146,0.0523267,0.795935,
-0.546149,0.0523446,0.796208,
-0.544549,0.0524007,0.797062,
-0.541342,0.0523021,0.795561,
-0.539365,0.052322,0.795864,
-0.538114,0.0524128,0.797245,
-0.535927,0.0524128,0.797245,
-0.534992,0.0525358,0.799116,
-0.531114,0.0523695,0.796587,
-0.528367,0.0523139,0.795741,
-0.526356,0.052331,0.796,
-0.524808,0.0523944,0.796966,
-0.522647,0.052397,0.797005,
-0.51946,0.0522962,0.795471,
-0.517526,0.0523212,0.795853,
-0.515058,0.0522923,0.795413,
-0.513462,0.0523521,0.796322,
-0.510914,0.0523149,0.795756,
-0.508731,0.0523149,0.795756,
-0.506787,0.0523395,0.796131,
-0.503782,0.0522544,0.794835,
-0.501477,0.0522413,0.794637,
-0.498454,0.0521531,0.793296,
-0.496056,0.0521298,0.792941,
-0.49316,0.0520537,0.791783,
-0.490852,0.0520393,0.791564,
-0.489573,0.0521343,0.793009,
-0.487768,0.0521739,0.793611,
-0.486119,0.0522306,0.794475,
-0.483785,0.0522139,0.79422,
-0.481811,0.0522361,0.794558,
-0.479438,0.0522151,0.794239,
-0.476837,0.0521689,0.793535,
-0.473994,0.0520956,0.792421,
-0.471628,0.0520744,0.792098,
-0.469134,0.0520388,0.791556,
-0.466963,0.0520388,0.791556,
-0.464734,0.0520324,0.791459,
-0.463064,0.0520888,0.792317,
-0.460859,0.0520852,0.792262,
-0.459709,0.0522014,0.794029,
-0.456802,0.0521182,0.792764,
-0.454911,0.0521507,0.793259,
-0.453233,0.052208,0.79413,
-0.451619,0.0522734,0.795125,
-0.448734,0.0521915,0.793879,
-0.446143,0.0521433,0.793146,
-0.443645,0.0521053,0.792569,
-0.442198,0.0521911,0.793874,
-0.438911,0.0520597,0.791874,
-0.436959,0.0520858,0.792272,
-0.434334,0.0520318,0.791449,
-0.432665,0.0520922,0.792368,
-0.430768,0.0521256,0.792877,
-0.428376,0.0520993,0.792476,
-0.426636,0.0521523,0.793283,
-0.423434,0.0520262,0.791365,
-0.422002,0.0521175,0.792753,
-0.419299,0.0520519,0.791755,
-0.418109,0.0521744,0.793619,
-0.41524,0.0520876,0.792299,
-0.413247,0.0521104,0.792645,
-0.411451,0.0521583,0.793375,
-0.40977,0.0522214,0.794334,
-0.407396,0.0521964,0.793954,
-0.404971,0.0521645,0.793469,
-0.403085,0.0522022,0.794041,
-0.400574,0.0521589,0.793383,
-0.397905,0.0520944,0.792402,
-0.394422,0.051922,0.78978,
-0.392868,0.0520031,0.791014,
-0.39112,0.0520593,0.791868,
-0.389512,0.0521348,0.793017,
-0.386543,0.0520279,0.791391,
-0.384865,0.0520946,0.792406,
-0.383176,0.0521607,0.79341,
-0.381354,0.0522091,0.794147,
-0.378899,0.052171,0.793567,
-0.37661,0.0521555,0.793332,
-0.374344,0.052143,0.793142,
-0.372117,0.0521358,0.793032,
-0.369407,0.0520605,0.791887,
-0.367389,0.0520824,0.792219,
-0.365693,0.0521503,0.793253,
-0.364364,0.0522719,0.795102,
-0.362459,0.0523117,0.795708,
-0.358773,0.0520935,0.792389,
-0.356284,0.0520474,0.791687,
-0.354084,0.0520432,0.791623,
-0.352441,0.0521213,0.792812,
-0.349918,0.0520695,0.792024,
-0.347313,0.0520049,0.79104,
-0.345381,0.0520406,0.791584,
-0.34303,0.0520133,0.791169,
-0.340738,0.0519948,0.790887,
-0.338542,0.0519908,0.790826,
-0.336744,0.0520482,0.7917,
-0.334723,0.0520715,0.792055,
-0.332209,0.0520182,0.791243,
-0.330056,0.0520209,0.791285,
-0.326973,0.0518761,0.789082,
-0.324584,0.0518403,0.788536,
-0.322823,0.051905,0.789522,
-0.321673,0.0520694,0.792022,
-0.320399,0.0522158,0.794249,
-0.317652,0.0521226,0.792831,
-0.315796,0.0521752,0.793632,
-0.312943,0.0520628,0.791922,
-0.311341,0.0521583,0.793374,
-0.308973,0.0521259,0.792882,
-0.306832,0.0521317,0.792969,
-0.30431,0.0520723,0.792067,
-0.301963,0.0520423,0.79161,
-0.300084,0.0520931,0.792383,
-0.29766,0.0520493,0.791716,
-0.295767,0.0520984,0.792463,
-0.293471,0.0520768,0.792135,
-0.291433,0.0521009,0.792502,
-0.289002,0.0520546,0.791797,
-0.28672,0.0520346,0.791493,
-0.284712,0.0520644,0.791946,
-0.282653,0.0520853,0.792264,
-0.280497,0.0520885,0.792313,
-0.278392,0.0521014,0.792509,
-0.276238,0.0521052,0.792566,
-0.274267,0.0521437,0.793152,
-0.271956,0.0521178,0.792758,
-0.269415,0.052047,0.791681,
-0.267281,0.0520544,0.791794,
-0.265037,0.0520402,0.791578,
-0.263365,0.0521392,0.793083,
-0.260946,0.0520904,0.792342,
-0.258924,0.0521209,0.792806,
-0.256657,0.0521022,0.79252,
-0.254738,0.0521545,0.793316,
-0.252916,0.0522276,0.794429,
-0.250483,0.0521746,0.793623,
-0.2486,0.0522365,0.794564,
-0.246127,0.0521742,0.793617,
-0.244323,0.0522541,0.794832,
-0.242171,0.0522602,0.794925,
-0.240159,0.0522969,0.795483,
-0.237789,0.0522556,0.794855,
-0.235289,0.0521846,0.793774,
-0.232854,0.0521269,0.792897,
-0.230581,0.0521049,0.792561,
-0.228726,0.0521776,0.793668,
-0.226272,0.0521139,0.792699,
-0.224558,0.052221,0.794328,
-0.222435,0.052234,0.794526,
-0.220763,0.0523545,0.796358,
-0.218468,0.0523279,0.795954,
-0.215812,0.0522136,0.794215,
-0.213318,0.0521365,0.793043,
-0.210937,0.0520858,0.792271,
-0.208955,0.0521334,0.792996,
-0.206936,0.0521729,0.793597,
-0.204755,0.052172,0.793582,
-0.202549,0.0521644,0.793468,
-0.200396,0.0521705,0.793559,
-0.19818,0.0521603,0.793404,
-0.196276,0.0522327,0.794506,
-0.194262,0.0522772,0.795183,
-0.192134,0.0522916,0.795402,
-0.189793,0.0522478,0.794736,
-0.18775,0.052286,0.795316,
-0.185394,0.0522369,0.794571,
-0.183076,0.0521974,0.793968,
-0.180851,0.0521838,0.793762,
-0.178671,0.0521831,0.793751,
-0.17639,0.0521526,0.793287,
-0.174098,0.0521177,0.792757,
-0.171993,0.0521387,0.793077,
-0.169817,0.0521387,0.793076,
-0.167666,0.0521464,0.793193,
-0.165789,0.0522406,0.794625,
-0.163553,0.0522227,0.794353,
-0.161576,0.0522879,0.795346,
-0.159416,0.0522949,0.795452,
-0.157572,0.0524073,0.797162,
-0.155189,0.0523413,0.796158,
-0.152978,0.0523318,0.796014,
-0.150574,0.0522556,0.794854,
-0.148425,0.0522665,0.79502,
-0.146017,0.0521854,0.793786,
-0.143827,0.0521808,0.793716,
-0.141671,0.0521887,0.793836,
-0.139503,0.0521922,0.793891,
-0.137526,0.0522684,0.79505,
-0.135362,0.0522749,0.795147,
-0.133383,0.0523542,0.796354,
-0.131166,0.0523413,0.796157,
-0.128962,0.052333,0.796032,
-0.126635,0.0522739,0.795133,
-0.124293,0.0522065,0.794108,
-0.122033,0.0521717,0.793578,
-0.119919,0.0521989,0.793992,
-0.117842,0.0522437,0.794673,
-0.115813,0.0523118,0.795709,
-0.113531,0.0522662,0.795016,
-0.111224,0.0522069,0.794114,
-0.109082,0.0522244,0.79438,
-0.10713,0.0523351,0.796063,
-0.10489,0.0523073,0.79564,
-0.102534,0.0522188,0.794294,
-0.100224,0.0521504,0.793253,
-0.098177,0.0522191,0.7943,
-0.0960832,0.0522654,0.795004,
-0.0939486,0.0522911,0.795395,
-0.0917472,0.05228,0.795225,
-0.0895435,0.052267,0.795027,
-0.087399,0.0522887,0.795358,
-0.0852161,0.052288,0.795347,
-0.0830298,0.0522851,0.795303,
-0.0807396,0.0522149,0.794235,
-0.0785887,0.0522334,0.794516,
-0.0764326,0.0522493,0.794759,
-0.0742739,0.0522644,0.794988,
-0.0720712,0.0522484,0.794745,
-0.0698701,0.0522327,0.794506,
-0.0677271,0.0522608,0.794934,
-0.0655498,0.0522634,0.794973,
-0.0634045,0.0522927,0.795418,
-0.0611102,0.0521966,0.793957,
-0.0589145,0.0521809,0.793717,
-0.0566988,0.0521456,0.793181,
-0.0545818,0.0522018,0.794035,
-0.0524044,0.0522025,0.794046,
-0.0502292,0.0522055,0.794092,
-0.0480787,0.0522357,0.794551,
-0.0459299,0.0522707,0.795084,
-0.0437584,0.052282,0.795256,
-0.0415796,0.0522854,0.795308,
-0.0393676,0.0522451,0.794694,
-0.0372004,0.052263,0.794967,
-0.0349902,0.0522189,0.794296,
-0.0328103,0.0522171,0.794269,
-0.0305996,0.0521627,0.793442,
-0.0284517,0.0522153,0.794241,
-0.0262738,0.0522168,0.794264,
-0.0240861,0.0521974,0.793969,
-0.0219191,0.0522235,0.794366,
-0.0197374,0.0522165,0.794259,
-0.0175555,0.0522071,0.794116,
-0.015344,0.0520943,0.792401,
-0.0131709,0.0520966,0.792435,
-0.0110172,0.0521917,0.793882,
-0.00885434,0.0522791,0.795211,
-0.00667769,0.0523159,0.795771,
-0.00448932,0.0522521,0.794801,
-0.00230646,0.0521923,0.793891,
-0.00012864,0.0521554,0.79333,
0.0020473,0.0521492,0.793236,
0.00422546,0.0521767,0.793654,
0.00640702,0.0522133,0.79421,
0.00858773,0.0522261,0.794405,
0.0107539,0.0521629,0.793445,
0.0129211,0.0521258,0.79288,
0.0150958,0.0521248,0.792865,
0.01728,0.0521527,0.79329,
0.0194521,0.052142,0.793126,
0.0216235,0.0521319,0.792972,
0.0237881,0.0521087,0.792619,
0.0259621,0.0521081,0.792611,
0.0281344,0.0521047,0.792559,
0.0303519,0.0521794,0.793695,
0.0325102,0.052149,0.793233,
0.0347058,0.0521786,0.793683,
0.0368431,0.0521222,0.792826,
0.0390527,0.0521687,0.793533,
0.0411696,0.052093,0.79238,
0.0433426,0.0520923,0.79237,
0.0454737,0.0520436,0.79163,
0.047689,0.0520915,0.792358,
0.0498603,0.0520892,0.792323,
0.0520543,0.0521098,0.792637,
0.0541825,0.0520655,0.791962,
0.0563449,0.0520562,0.791822,
0.0585223,0.052061,0.791894,
0.0607638,0.0521203,0.792797,
0.0629189,0.0521041,0.79255,
0.0651222,0.0521275,0.792906,
0.0672912,0.0521229,0.792836,
0.0695214,0.0521644,0.793467,
0.0717326,0.0521896,0.793851,
0.0738223,0.0521275,0.792906,
0.0760099,0.0521362,0.793037,
0.0781013,0.0520802,0.792185,
0.0803702,0.0521424,0.793132,
0.0825216,0.052127,0.792898,
0.0846845,0.0521196,0.792785,
0.0868901,0.0521381,0.793068,
0.0890267,0.0521154,0.792721,
0.0913181,0.0521821,0.793737,
0.0934713,0.0521687,0.793532,
0.0957278,0.0522122,0.794194,
0.0978051,0.0521582,0.793373,
0.100043,0.0521902,0.79386,
0.10215,0.0521541,0.793311,
0.104217,0.0520996,0.792481,
0.106381,0.0520949,0.79241,
0.108516,0.0520763,0.792126,
0.110938,0.0521934,0.793908,
0.113075,0.0521747,0.793624,
0.115303,0.0521979,0.793977,
0.117299,0.0521171,0.792748,
0.119434,0.0520997,0.792483,
0.121698,0.0521385,0.793073,
0.123904,0.052151,0.793263,
0.125972,0.0521065,0.792586,
0.12817,0.0521161,0.792732,
0.130412,0.0521431,0.793144,
0.132723,0.0521964,0.793953,
0.134707,0.0521212,0.79281,
0.136695,0.0520501,0.791728,
0.138849,0.0520435,0.791628,
0.14106,0.0520581,0.79185,
0.143368,0.0521074,0.7926,
0.145418,0.052063,0.791924,
0.147567,0.0520547,0.791798,
0.149552,0.0519897,0.79081,
0.151793,0.0520144,0.791186,
0.154013,0.0520313,0.791443,
0.156393,0.0521009,0.792501,
0.158476,0.052071,0.792046,
0.1607,0.0520875,0.792297,
0.162798,0.0520635,0.791933,
0.164891,0.0520385,0.791552,
0.166887,0.0519839,0.790721,
0.1691,0.0519972,0.790924,
0.171336,0.0520176,0.791233,
0.173435,0.0519959,0.790904,
0.175642,0.0520071,0.791074,
0.177888,0.0520294,0.791414,
0.180272,0.052091,0.792351,
0.182531,0.0521154,0.792722,
0.184821,0.052148,0.793218,
0.186923,0.0521273,0.792903,
0.188829,0.0520531,0.791774,
0.191037,0.052063,0.791925,
0.193008,0.0520088,0.791101,
0.19522,0.0520199,0.791269,
0.197116,0.0519476,0.79017,
0.199464,0.0519947,0.790886,
0.201613,0.0519894,0.790805,
0.203805,0.0519951,0.790892,
0.205987,0.0519984,0.790943,
0.208154,0.0519976,0.79093,
0.210096,0.0519415,0.790077,
0.212202,0.0519263,0.789845,
0.21474,0.0520163,0.791214,
0.216935,0.0520223,0.791306,
0.219158,0.0520347,0.791494,
0.221048,0.0519685,0.790487,
0.22312,0.0519463,0.790149,
0.225248,0.051937,0.790008,
0.227551,0.051968,0.79048,
0.229923,0.0520141,0.791181,
0.232223,0.0520431,0.791622,
0.234257,0.0520126,0.791158,
0.236085,0.0519374,0.790014,
0.238067,0.0518971,0.789401,
0.24024,0.0518986,0.789424,
0.242661,0.0519535,0.790259,
0.244904,0.0519693,0.790499,
0.246939,0.0519413,0.790073,
0.248679,0.0518522,0.788718,
0.251021,0.0518892,0.789281,
0.253206,0.0518931,0.78934,
0.255241,0.0518667,0.788939,
0.256879,0.0517607,0.787326,
0.259108,0.0517745,0.787537,
0.261328,0.0517864,0.787718,
0.263911,0.0518695,0.788981,
0.265906,0.0518364,0.788479,
0.268181,0.051858,0.788806,
0.269821,0.0517575,0.787278,
0.272087,0.0517779,0.787588,
0.273983,0.0517278,0.786826,
0.27629,0.0517558,0.787252,
0.278529,0.0517705,0.787476,
0.280959,0.0518203,0.788233,
0.28332,0.0518566,0.788785,
0.285385,0.0518387,0.788513,
0.287337,0.0518007,0.787935,
0.289107,0.0517307,0.78687,
0.29098,0.0516801,0.7861,
0.293184,0.0516883,0.786225,
0.29533,0.0516865,0.786198,
0.297637,0.0517127,0.786596,
0.300106,0.0517663,0.787411,
0.302629,0.0518285,0.788358,
0.304713,0.0518151,0.788155,
0.306744,0.0517931,0.787819,
0.308456,0.0517177,0.786673,
0.310151,0.0516406,0.7855,
0.311849,0.0515651,0.784352,
0.314229,0.0516026,0.784921,
0.317365,0.051763,0.787361,
0.320147,0.0518638,0.788895,
0.32242,0.0518813,0.789161,
0.324337,0.0518417,0.788559,
0.326103,0.0517787,0.7876,
0.328088,0.051751,0.787179,
0.329898,0.0516962,0.786345,
0.331597,0.0516249,0.785261,
0.333742,0.0516235,0.78524,
0.33592,0.0516272,0.785296,
0.338327,0.0516659,0.785884,
0.34075,0.0517064,0.7865,
0.343231,0.0517552,0.787242,
0.345321,0.0517447,0.787083,
0.346999,0.0516731,0.785995,
0.349143,0.0516713,0.785966,
0.351283,0.0516689,0.78593,
0.353937,0.0517417,0.787038,
0.355514,0.0516573,0.785753,
0.357545,0.0516392,0.785479,
0.359039,0.0515445,0.784037,
0.361297,0.0515598,0.78427,
0.363524,0.0515704,0.784432,
0.365384,0.0515293,0.783806,
0.367576,0.0515353,0.783897,
0.369607,0.0515185,0.783643,
